Site_Id,Site_Location,Date,Time,Ws_hourly_avg,Wd_hourly_avg,Amb_temp_hourly_avg,Humidity_hourly_avg,Nox_hourly_avg,No_hourly_avg,So2_hourly_avg,No2_hourly_avg,O3_hourly_avg,Co_hourly_avg,Pm10_hourly_avg
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010922,0800,3.1   ,327   ,24.1  ,N/A  ,0.029   ,0.022   ,0.001   ,0.008   ,0.000   ,N/A     ,22      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010922,0900,2.7   ,103   ,27.2  ,N/A  ,0.015   ,0.007   ,0.002   ,0.008   ,0.008   ,N/A     ,28      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010922,1000,5.8   ,178   ,27.6  ,N/A  ,0.020   ,0.008   ,0.001   ,0.012   ,0.013   ,N/A     ,25      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010922,1100,5.9   ,170   ,30.6  ,N/A  ,0.012   ,0.005   ,0.001   ,0.007   ,0.020   ,0.82    ,24      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010922,1200,7.3   ,172   ,33.3  ,N/A  ,0.015   ,0.005   ,0.004   ,0.010   ,0.031   ,CAL     ,31      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010922,1300,8.7   ,196   ,31.0  ,N/A  ,0.015   ,0.005   ,0.002   ,0.010   ,0.025   ,CAL     ,17      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010922,1400,6.1   ,214   ,34.1  ,N/A  ,0.009   ,0.004   ,0.000   ,0.005   ,0.025   ,1.21    ,21      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010922,1500,9.3   ,262   ,35.3  ,N/A  ,0.006   ,0.003   ,0.000   ,0.003   ,0.026   ,1.09    ,12      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010922,1600,11.4  ,313   ,29.1  ,N/A  ,0.010   ,0.005   ,0.000   ,0.005   ,0.021   ,1.09    ,19      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010922,1700,11.5  ,272   ,30.6  ,N/A  ,0.006   ,0.004   ,0.000   ,0.002   ,0.020   ,1.29    ,13      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010922,1800,9.7   ,256   ,29.3  ,N/A  ,0.011   ,0.006   ,0.001   ,0.005   ,0.017   ,0.79    ,18      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010922,1900,7.5   ,294   ,28.8  ,N/A  ,0.014   ,0.006   ,0.001   ,0.008   ,0.016   ,0.97    ,20      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010922,2000,3.1   ,337   ,26.8  ,N/A  ,0.040   ,0.026   ,0.001   ,0.013   ,0.006   ,1.51    ,30      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010922,2100,3.5   ,313   ,25.6  ,N/A  ,0.055   ,0.039   ,0.002   ,0.016   ,0.002   ,1.91    ,40      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010922,2200,3.3   ,309   ,25.4  ,N/A  ,0.044   ,0.031   ,0.002   ,0.013   ,0.002   ,1.96    ,48      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010922,2300,3.3   ,306   ,25.1  ,N/A  ,0.053   ,0.039   ,0.002   ,0.014   ,0.002   ,1.65    ,35      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010922,2400,3.0   ,317   ,25.1  ,N/A  ,0.046   ,0.034   ,0.002   ,0.012   ,0.000   ,1.81    ,35      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010923,0100,3.3   ,308   ,25.3  ,N/A  ,0.035   ,0.024   ,CAL     ,0.011   ,0.002   ,1.63    ,26      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010923,0200,2.8   ,309   ,25.2  ,N/A  ,0.046   ,0.033   ,0.003   ,0.013   ,0.002   ,CAL     ,44      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010923,0300,3.1   ,311   ,25.2  ,N/A  ,CAL     ,CAL     ,0.002   ,CAL     ,0.000   ,1.79    ,37      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010923,0400,2.7   ,310   ,24.7  ,N/A  ,0.029   ,0.018   ,0.001   ,0.012   ,CAL     ,1.58    ,32      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010923,0500,3.6   ,310   ,24.6  ,N/A  ,0.018   ,0.009   ,0.001   ,0.009   ,0.002   ,1.27    ,34      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010923,0600,2.6   ,301   ,24.3  ,N/A  ,0.011   ,0.005   ,0.001   ,0.005   ,0.002   ,1.10    ,27      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010923,0700,2.5   ,316   ,24.1  ,N/A  ,0.017   ,0.012   ,0.001   ,0.005   ,0.000   ,1.21    ,32      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010923,0800,2.3   ,303   ,24.2  ,N/A  ,0.030   ,0.023   ,0.001   ,0.007   ,0.002   ,0.34    ,23      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010923,0900,3.2   ,30    ,27.4  ,N/A  ,0.035   ,0.023   ,0.002   ,0.012   ,0.003   ,0.67    ,27      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010923,1000,10.8  ,184   ,26.6  ,N/A  ,0.018   ,0.008   ,0.002   ,0.010   ,0.010   ,0.63    ,20      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010923,1100,6.2   ,177   ,24.9  ,N/A  ,0.015   ,0.006   ,0.001   ,0.008   ,0.012   ,1.00    ,21      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010923,1200,3.7   ,64    ,27.9  ,N/A  ,0.015   ,0.005   ,0.001   ,0.009   ,0.014   ,1.44    ,16      
