,Site_Id,Site_Location,Date,Time,Ws_hourly_avg,Wd_hourly_avg,Amb_temp_hourly_avg,Humidity_hourly_avg,Nox_hourly_avg,No_hourly_avg,So2_hourly_avg,No2_hourly_avg,O3_hourly_avg,Co_hourly_avg,Pm10_hourly_avg
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001218,0200,4.3   ,349   ,23.9  ,N/A  ,0.014   ,0.009   ,0.000   ,0.005   ,0.003   ,0.44    ,22      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001218,0300,6.0   ,343   ,24.7  ,N/A  ,0.007   ,0.004   ,0.001   ,0.003   ,0.010   ,0.28    ,7       
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001218,0400,5.1   ,350   ,25.0  ,N/A  ,0.006   ,0.003   ,CAL     ,0.003   ,0.011   ,0.26    ,13      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001218,0500,4.8   ,339   ,24.1  ,N/A  ,0.006   ,0.004   ,0.001   ,0.002   ,0.007   ,CAL     ,12      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001218,0600,5.4   ,351   ,24.4  ,N/A  ,CAL     ,CAL     ,0.001   ,CAL     ,0.009   ,0.29    ,16      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001218,0700,7.0   ,357   ,24.4  ,N/A  ,0.011   ,0.005   ,0.001   ,0.006   ,CAL     ,0.37    ,22      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001218,0800,7.5   ,353   ,24.9  ,N/A  ,0.014   ,0.006   ,0.002   ,0.008   ,0.009   ,0.47    ,20      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001218,0900,8.7   ,358   ,26.4  ,N/A  ,0.022   ,0.011   ,0.002   ,0.011   ,0.008   ,0.67    ,11      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001218,1000,11.7  ,360   ,29.3  ,N/A  ,0.021   ,0.012   ,0.002   ,0.009   ,0.013   ,0.65    ,26      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001218,1100,11.5  ,2     ,31.0  ,N/A  ,0.016   ,0.008   ,0.002   ,0.008   ,0.020   ,0.51    ,21      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001218,1200,10.5  ,2     ,31.8  ,N/A  ,0.016   ,0.007   ,0.001   ,0.009   ,0.030   ,0.53    ,25      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001218,1300,8.3   ,9     ,32.3  ,N/A  ,0.012   ,0.005   ,0.001   ,0.007   ,0.033   ,0.47    ,22      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001218,1400,7.5   ,30    ,33.7  ,N/A  ,0.012   ,0.005   ,0.001   ,0.007   ,0.035   ,0.38    ,21      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001218,1500,6.9   ,38    ,33.4  ,N/A  ,0.011   ,0.005   ,0.001   ,0.006   ,0.036   ,0.36    ,9       
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001218,1600,9.3   ,19    ,32.2  ,N/A  ,0.009   ,0.004   ,0.001   ,0.005   ,0.031   ,0.36    ,17      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001218,1700,3.3   ,245   ,28.9  ,N/A  ,0.023   ,0.011   ,0.001   ,0.012   ,0.016   ,0.68    ,23      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001218,1800,11.5  ,5     ,30.3  ,N/A  ,0.015   ,0.007   ,0.001   ,0.008   ,0.020   ,0.55    ,19      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001218,1900,10.3  ,347   ,28.6  ,N/A  ,0.013   ,0.005   ,0.001   ,0.008   ,0.018   ,0.56    ,16      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001218,2000,6.3   ,327   ,27.0  ,N/A  ,0.024   ,0.012   ,0.001   ,0.012   ,0.010   ,0.75    ,19      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001218,2100,7.1   ,336   ,26.6  ,N/A  ,0.024   ,0.012   ,0.001   ,0.012   ,0.009   ,0.71    ,16      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001218,2200,4.8   ,319   ,26.5  ,N/A  ,0.029   ,0.016   ,0.001   ,0.013   ,0.006   ,0.85    ,7       
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001218,2300,6.4   ,347   ,26.2  ,N/A  ,0.020   ,0.010   ,0.001   ,0.010   ,0.010   ,0.62    ,24      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001218,2400,8.0   ,345   ,26.6  ,N/A  ,0.009   ,0.004   ,0.001   ,0.005   ,0.015   ,0.41    ,14      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001219,0100,6.2   ,348   ,26.0  ,N/A  ,0.008   ,0.004   ,0.000   ,0.004   ,0.016   ,0.37    ,19      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001219,0200,5.6   ,344   ,25.7  ,N/A  ,0.006   ,0.003   ,0.000   ,0.003   ,0.018   ,0.34    ,11      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001219,0300,8.2   ,348   ,25.8  ,N/A  ,0.005   ,0.003   ,CAL     ,0.002   ,0.020   ,0.30    ,12      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001219,0400,10.0  ,354   ,26.1  ,N/A  ,N/A     ,N/A     ,0.001   ,N/A     ,0.023   ,CAL     ,N/A     
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001219,0500,4.5   ,360   ,25.2  ,N/A  ,CAL     ,CAL     ,0.001   ,CAL     ,0.016   ,0.32    ,11      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001219,0600,3.8   ,325   ,23.8  ,N/A  ,0.007   ,0.004   ,0.001   ,0.003   ,CAL     ,0.34    ,18      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001219,0700,4.8   ,348   ,24.6  ,N/A  ,0.014   ,0.006   ,0.001   ,0.008   ,0.010   ,0.48    ,14      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001219,0800,4.1   ,345   ,23.7  ,N/A  ,0.044   ,0.032   ,0.002   ,0.012   ,0.003   ,1.09    ,29      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001219,0900,4.1   ,16    ,25.4  ,N/A  ,0.073   ,0.054   ,0.011   ,0.018   ,0.004   ,1.86    ,41      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001219,1000,7.4   ,22    ,29.9  ,N/A  ,0.047   ,0.023   ,0.007   ,0.024   ,0.014   ,1.49    ,41      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001219,1100,10.2  ,9     ,32.5  ,N/A  ,0.016   ,0.008   ,0.002   ,0.008   ,0.027   ,0.51    ,10      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001219,1200,9.2   ,6     ,34.1  ,N/A  ,0.012   ,0.005   ,0.002   ,0.007   ,0.045   ,0.46    ,29      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001219,1300,8.8   ,50    ,35.1  ,N/A  ,0.013   ,0.006   ,0.002   ,0.007   ,0.045   ,0.35    ,33      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001219,1400,9.0   ,29    ,33.8  ,N/A  ,0.011   ,0.005   ,0.002   ,0.006   ,0.042   ,0.35    ,18      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001219,1500,9.2   ,360   ,33.9  ,N/A  ,0.011   ,0.005   ,0.001   ,0.006   ,0.042   ,0.38    ,23      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001219,1600,8.4   ,9     ,33.8  ,N/A  ,0.011   ,0.005   ,0.001   ,0.006   ,0.039   ,0.42    ,19      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001219,1700,13.4  ,10    ,30.7  ,N/A  ,0.012   ,0.005   ,0.001   ,0.007   ,0.024   ,0.41    ,28      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001219,1800,14.7  ,355   ,28.2  ,N/A  ,0.012   ,0.005   ,0.001   ,0.007   ,0.019   ,0.46    ,12      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001219,1900,14.0  ,354   ,25.9  ,N/A  ,0.010   ,0.004   ,0.001   ,0.006   ,0.023   ,0.45    ,22      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001219,2000,8.6   ,8     ,24.4  ,N/A  ,0.021   ,0.006   ,0.001   ,0.015   ,0.009   ,0.78    ,20      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001219,2100,6.2   ,5     ,23.9  ,N/A  ,0.023   ,0.007   ,0.001   ,0.016   ,0.007   ,0.76    ,15      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001219,2200,3.6   ,342   ,23.9  ,N/A  ,0.025   ,0.010   ,0.001   ,0.015   ,0.006   ,0.69    ,25      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001219,2300,3.6   ,333   ,23.7  ,N/A  ,0.028   ,0.015   ,0.001   ,0.012   ,0.005   ,0.69    ,10      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001219,2400,3.8   ,343   ,24.0  ,N/A  ,0.020   ,0.010   ,0.001   ,0.010   ,0.005   ,0.56    ,15      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001220,0100,3.0   ,316   ,23.7  ,N/A  ,0.019   ,0.010   ,0.001   ,0.009   ,0.004   ,0.55    ,12      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001220,0200,2.0   ,302   ,23.5  ,N/A  ,0.012   ,0.007   ,CAL     ,0.005   ,0.004   ,0.44    ,20      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001220,0300,2.6   ,281   ,23.5  ,N/A  ,0.008   ,0.004   ,0.001   ,0.004   ,0.006   ,CAL     ,11      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001220,0400,2.8   ,300   ,23.7  ,N/A  ,CAL     ,CAL     ,0.001   ,CAL     ,0.008   ,0.37    ,11      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001220,0500,2.3   ,306   ,23.9  ,N/A  ,0.007   ,0.004   ,0.001   ,0.003   ,CAL     ,0.41    ,15      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001220,0600,1.8   ,280   ,24.0  ,N/A  ,0.011   ,0.004   ,0.001   ,0.007   ,0.004   ,0.49    ,24      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001220,0700,3.3   ,349   ,24.1  ,N/A  ,0.015   ,0.005   ,0.007   ,0.010   ,0.005   ,0.49    ,19      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001220,0800,3.0   ,315   ,23.9  ,N/A  ,0.037   ,0.025   ,0.007   ,0.012   ,0.003   ,0.96    ,28      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001220,0900,2.5   ,265   ,24.9  ,N/A  ,0.047   ,0.031   ,0.014   ,0.015   ,0.004   ,1.16    ,44      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001220,1000,3.8   ,179   ,26.3  ,N/A  ,0.027   ,0.011   ,0.009   ,0.016   ,0.010   ,0.74    ,25      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001220,1100,4.3   ,54    ,26.3  ,N/A  ,0.021   ,0.009   ,0.003   ,0.012   ,0.015   ,0.65    ,8       
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001220,1200,4.4   ,109   ,28.1  ,N/A  ,0.012   ,0.005   ,0.002   ,0.007   ,0.023   ,0.46    ,13      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001220,1300,6.6   ,50    ,25.8  ,N/A  ,0.014   ,0.006   ,0.001   ,0.008   ,0.023   ,0.48    ,9       
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001220,1400,4.0   ,338   ,26.8  ,N/A  ,0.024   ,0.010   ,0.002   ,0.014   ,0.016   ,0.74    ,10      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001220,1500,4.9   ,42    ,28.4  ,N/A  ,0.016   ,0.008   ,0.001   ,0.008   ,0.026   ,0.54    ,9       
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001220,1600,4.3   ,73    ,29.8  ,N/A  ,0.009   ,0.004   ,0.001   ,0.005   ,0.037   ,0.42    ,13      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001220,1700,3.2   ,4     ,31.3  ,N/A  ,0.017   ,0.009   ,0.003   ,0.008   ,0.038   ,0.50    ,19      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001220,1800,3.7   ,192   ,30.7  ,N/A  ,0.022   ,0.006   ,0.005   ,0.016   ,0.035   ,0.68    ,21      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001220,1900,3.2   ,252   ,28.1  ,N/A  ,0.041   ,0.015   ,0.004   ,0.025   ,0.011   ,1.31    ,28      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001220,2000,3.6   ,297   ,25.6  ,N/A  ,0.037   ,0.021   ,0.002   ,0.016   ,0.004   ,1.17    ,27      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001220,2100,2.9   ,300   ,24.7  ,N/A  ,0.038   ,0.026   ,0.002   ,0.012   ,0.003   ,1.18    ,20      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001220,2200,3.0   ,304   ,24.6  ,N/A  ,0.047   ,0.034   ,0.002   ,0.013   ,0.003   ,1.13    ,20      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001220,2300,2.9   ,315   ,24.4  ,N/A  ,0.044   ,0.031   ,0.002   ,0.013   ,0.002   ,1.12    ,25      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001220,2400,2.6   ,312   ,24.2  ,N/A  ,0.042   ,0.030   ,0.002   ,0.011   ,0.002   ,1.06    ,24      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001221,0100,3.4   ,309   ,24.3  ,N/A  ,0.028   ,0.020   ,CAL     ,0.008   ,0.002   ,0.70    ,25      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001221,0200,2.9   ,312   ,24.2  ,N/A  ,0.017   ,0.011   ,0.002   ,0.006   ,0.003   ,CAL     ,20      
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20001221,0300,2.7   ,318   ,23.7  ,N/A  ,CAL     ,CAL     ,0.001   ,CAL     ,0.004   ,0.41    ,18      
